InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Date,Year,Month,Day,DayOfWeek,Hour,IsWeekend,TotalSales,InvoiceNo_encoded,StockCode_encoded,Description_encoded,CustomerID_encoded,Country_encoded,Date_encoded
564857,84378,SET OF 3 HEART COOKIE CUTTERS,1,2011-08-31 09:23:00,3.29,Unknown,United Kingdom,2011-08-31,2011,8,31,2,9,0,3.29,2556,1615,1449,1705,27,218
C564964,22637,PIGGY BANK RETROSPOT ,-1,2011-08-31 15:00:00,2.55,17315.0,United Kingdom,2011-08-31,2011,8,31,2,15,0,-2.55,3696,901,1142,1437,27,218
564856,21524,DOORMAT SPOTTY HOME SWEET HOME,20,2011-08-31 09:11:00,6.75,12477.0,Germany,2011-08-31,2011,8,31,2,9,0,135.0,2555,306,474,43,10,218
564974,20725,LUNCH BAG RED RETROSPOT,1,2011-08-31 15:32:00,4.13,Unknown,United Kingdom,2011-08-31,2011,8,31,2,15,0,4.13,2559,71,916,1705,27,218
564962,23152,IVORY SWEETHEART WIRE LETTER RACK ,1,2011-08-31 14:35:00,3.75,17777.0,United Kingdom,2011-08-31,2011,8,31,2,14,0,3.75,2558,1228,807,1579,27,218
564856,22193,RED DINER WALL CLOCK,2,2011-08-31 09:11:00,8.5,12477.0,Germany,2011-08-31,2011,8,31,2,9,0,17.0,2555,609,1258,43,10,218
564995,23211,RED ROCKING HORSE HAND PAINTED,3,2011-08-31 16:09:00,1.25,16780.0,United Kingdom,2011-08-31,2011,8,31,2,16,0,3.75,2560,1282,1303,1295,27,218
564974,DOT,DOTCOM POSTAGE,1,2011-08-31 15:32:00,21.95,Unknown,United Kingdom,2011-08-31,2011,8,31,2,15,0,161.16,2559,1854,484,1705,27,218
564872,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,12,2011-08-31 10:47:00,2.1,16083.0,United Kingdom,2011-08-31,2011,8,31,2,10,0,25.200000000000003,2557,1551,1532,1097,27,218
564974,21479,WHITE SKULL HOT WATER BOTTLE ,1,2011-08-31 15:32:00,8.29,Unknown,United Kingdom,2011-08-31,2011,8,31,2,15,0,8.29,2559,289,1784,1705,27,218
565201,22956,36 FOIL HEART CAKE CASES,12,2011-09-01 16:41:00,2.1,14907.0,United Kingdom,2011-09-01,2011,9,1,3,16,0,25.200000000000003,2572,1114,35,756,27,219
565139,21086,SET/6 RED SPOTTY PAPER CUPS,100,2011-09-01 12:50:00,0.53,16422.0,United Kingdom,2011-09-01,2011,9,1,3,12,0,114.48,2567,149,1535,1192,27,219
565150,21935,SUKI  SHOULDER BAG,20,2011-09-01 14:26:00,1.45,14298.0,United Kingdom,2011-09-01,2011,9,1,3,14,0,29.0,2570,480,1626,578,27,219
565150,17003,BROCADE RING PURSE ,100,2011-09-01 14:26:00,0.25,14298.0,United Kingdom,2011-09-01,2011,9,1,3,14,0,27.0,2570,30,236,578,27,219
565156,22983,CARD BILLBOARD FONT,12,2011-09-01 15:04:00,0.42,13045.0,United Kingdom,2011-09-01,2011,9,1,3,15,0,5.04,2571,1136,268,212,27,219
565122,23185,FRENCH STYLE STORAGE JAR JAM,6,2011-09-01 11:48:00,0.29,13069.0,United Kingdom,2011-09-01,2011,9,1,3,11,0,1.7399999999999998,2566,1258,626,215,27,219
565207,22804,CANDLEHOLDER PINK HANGING HEART,2,2011-09-01 16:46:00,2.95,16764.0,United Kingdom,2011-09-01,2011,9,1,3,16,0,5.9,2573,1019,265,1285,27,219
565114,22493,PAINT YOUR OWN CANVAS SET,12,2011-09-01 11:15:00,1.65,13588.0,United Kingdom,2011-09-01,2011,9,1,3,11,0,19.799999999999997,2564,796,1075,371,27,219
565091,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,3,2011-09-01 10:28:00,4.95,16011.0,United Kingdom,2011-09-01,2011,9,1,3,10,0,14.850000000000001,2563,1103,361,1074,27,219
565150,22963,JAM JAR WITH GREEN LID,12,2011-09-01 14:26:00,0.72,14298.0,United Kingdom,2011-09-01,2011,9,1,3,14,0,8.64,2570,1120,812,578,27,219
565119,21059,PARTY INVITES DINOSAURS,12,2011-09-01 11:38:00,0.85,16722.0,United Kingdom,2011-09-01,2011,9,1,3,11,0,10.2,2565,137,1114,1270,27,219
565145,22751,FELTCRAFT PRINCESS OLIVIA DOLL,100,2011-09-01 13:50:00,3.39,12415.0,Australia,2011-09-01,2011,9,1,3,13,0,179.0,2569,982,585,24,0,219
565088,22196,SMALL HEART MEASURING SPOONS,12,2011-09-01 10:11:00,0.85,16145.0,United Kingdom,2011-09-01,2011,9,1,3,10,0,10.2,2562,611,1579,1115,27,219
565150,23164,REGENCY CAKE SLICE,4,2011-09-01 14:26:00,4.15,14298.0,United Kingdom,2011-09-01,2011,9,1,3,14,0,16.6,2570,1239,1314,578,27,219
565141,23204,CHARLOTTE BAG APPLES DESIGN,1,2011-09-01 13:40:00,0.85,17841.0,United Kingdom,2011-09-01,2011,9,1,3,13,0,0.85,2568,1275,306,1599,27,219
565141,21686,MEDINA STAMPED METAL STOOL,1,2011-09-01 13:40:00,21.95,17841.0,United Kingdom,2011-09-01,2011,9,1,3,13,0,39.95,2568,364,942,1599,27,219
565396,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,1,2011-09-02 16:39:00,7.46,Unknown,United Kingdom,2011-09-02,2011,9,2,4,16,0,7.46,2584,272,1514,1705,27,220
565378,47566,PARTY BUNTING,28,2011-09-02 15:16:00,10.79,Unknown,United Kingdom,2011-09-02,2011,9,2,4,15,0,179.0,2582,1515,1106,1705,27,220
565231,22064,PINK DOUGHNUT TRINKET POT ,1,2011-09-02 09:26:00,3.29,Unknown,United Kingdom,2011-09-02,2011,9,2,4,9,0,3.29,2574,526,1161,1705,27,220
C565305,40001,WHITE BAMBOO RIBS LAMPSHADE,-3,2011-09-02 12:18:00,0.64,15311.0,United Kingdom,2011-09-02,2011,9,2,4,12,0,-5.76,3698,1498,1770,873,27,220
565231,10133,COLOURING PENCILS BROWN TUBE,10,2011-09-02 09:26:00,0.83,Unknown,United Kingdom,2011-09-02,2011,9,2,4,9,0,8.299999999999999,2574,3,393,1705,27,220
565366,23254,CHILDRENS CUTLERY DOLLY GIRL ,4,2011-09-02 14:56:00,4.15,17091.0,United Kingdom,2011-09-02,2011,9,2,4,14,0,16.6,2581,1311,325,1376,27,220
565303,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-09-02 12:17:00,0.29,Unknown,Unspecified,2011-09-02,2011,9,2,4,12,0,13.919999999999998,2579,1602,1823,1705,28,220
565233,85202,HANGING WOOD AND FELT HEART,1,2011-09-02 09:34:00,0.79,Unknown,United Kingdom,2011-09-02,2011,9,2,4,9,0,0.79,2575,1792,748,1705,27,220
565248,23343,JUMBO BAG VINTAGE CHRISTMAS ,1,2011-09-02 10:34:00,2.08,15860.0,United Kingdom,2011-09-02,2011,9,2,4,10,0,2.08,2577,1372,838,1028,27,220
565388,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,2,2011-09-02 15:56:00,3.29,14415.0,United Kingdom,2011-09-02,2011,9,2,4,15,0,6.58,2583,593,947,607,27,220
565233,21900,"KEY FOB , SHED",1,2011-09-02 09:34:00,1.63,Unknown,United Kingdom,2011-09-02,2011,9,2,4,9,0,1.63,2575,456,851,1705,27,220
565324,22193,RED DINER WALL CLOCK,1,2011-09-02 13:18:00,8.5,13232.0,United Kingdom,2011-09-02,2011,9,2,4,13,0,8.5,2580,609,1258,267,27,220
565397,84519B,CARROT CHARLIE+LOLA COASTER SET,2,2011-09-02 16:43:00,1.25,14171.0,United Kingdom,2011-09-02,2011,9,2,4,16,0,2.5,2585,1629,281,532,27,220
565261,22555,PLASTERS IN TIN STRONGMAN,12,2011-09-02 10:53:00,1.65,12474.0,Germany,2011-09-02,2011,9,2,4,10,0,19.799999999999997,2578,835,1200,41,10,220
565388,22680,FRENCH BLUE METAL DOOR SIGN 5,6,2011-09-02 15:56:00,1.25,14415.0,United Kingdom,2011-09-02,2011,9,2,4,15,0,7.5,2583,929,614,607,27,220
565245,22652,TRAVEL SEWING KIT,40,2011-09-02 10:24:00,1.65,16678.0,United Kingdom,2011-09-02,2011,9,2,4,10,0,66.0,2576,909,1686,1255,27,220
565434,23240,SET OF 4 KNICK KNACK TINS DOILY ,18,2011-09-04 13:35:00,4.15,12867.0,United Kingdom,2011-09-04,2011,9,4,6,13,1,74.7,2593,1299,1468,163,27,221
565430,21890,S/6 WOODEN SKITTLES IN COTTON BAG,5,2011-09-04 13:07:00,3.25,14335.0,Germany,2011-09-04,2011,9,4,6,13,1,16.25,2591,451,1382,590,10,221
565420,23298,SPOTTY BUNTING,2,2011-09-04 12:09:00,4.95,16326.0,United Kingdom,2011-09-04,2011,9,4,6,12,1,9.9,2588,1339,1607,1160,27,221
565423,21035,SET/2 RED RETROSPOT TEA TOWELS ,6,2011-09-04 12:23:00,3.25,12569.0,Germany,2011-09-04,2011,9,4,6,12,1,19.5,2589,129,1510,74,10,221
565439,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-09-04 13:56:00,2.95,14852.0,United Kingdom,2011-09-04,2011,9,4,6,13,1,17.700000000000003,2594,1578,1807,746,27,221
565416,21213,PACK OF 72 SKULL CAKE CASES,24,2011-09-04 12:00:00,0.55,12710.0,Germany,2011-09-04,2011,9,4,6,12,1,13.200000000000001,2587,203,1072,118,10,221
565456,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2011-09-04 16:12:00,4.95,16629.0,United Kingdom,2011-09-04,2011,9,4,6,16,1,4.95,2599,955,1445,1240,27,221
565452,22592,CARDHOLDER HOLLY WREATH METAL,24,2011-09-04 15:52:00,3.39,15187.0,United Kingdom,2011-09-04,2011,9,4,6,15,1,81.36,2598,865,279,842,27,221
565424,23397,FOOT STOOL HOME SWEET HOME ,2,2011-09-04 12:24:00,9.95,15215.0,United Kingdom,2011-09-04,2011,9,4,6,12,1,19.9,2590,1400,607,850,27,221
565432,22091,EMPIRE TISSUE BOX,2,2011-09-04 13:16:00,0.39,16241.0,United Kingdom,2011-09-04,2011,9,4,6,13,1,0.78,2592,545,527,1142,27,221
565442,22327,ROUND SNACK BOXES SET OF 4 SKULLS,12,2011-09-04 14:09:00,2.95,12627.0,Germany,2011-09-04,2011,9,4,6,14,1,35.400000000000006,2595,687,1374,91,10,221
565434,85049H,URBAN BLACK RIBBONS ,3,2011-09-04 13:35:00,1.25,12867.0,United Kingdom,2011-09-04,2011,9,4,6,13,1,3.75,2593,1737,1705,163,27,221
565408,22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,5,2011-09-04 11:12:00,0.85,16813.0,United Kingdom,2011-09-04,2011,9,4,6,11,1,4.25,2586,600,1596,1307,27,221
565443,22371,AIRLINE BAG VINTAGE TOKYO 78,4,2011-09-04 14:22:00,4.25,12567.0,France,2011-09-04,2011,9,4,6,14,1,17.0,2596,713,77,73,9,221
565439,85066,CREAM SWEETHEART MINI CHEST,2,2011-09-04 13:56:00,12.75,14852.0,United Kingdom,2011-09-04,2011,9,4,6,13,1,25.5,2594,1745,409,746,27,221
565451,22727,ALARM CLOCK BAKELIKE RED ,4,2011-09-04 15:37:00,3.75,15365.0,United Kingdom,2011-09-04,2011,9,4,6,15,1,15.0,2597,961,85,884,27,221
565541,21990,MODERN FLORAL STATIONERY SET,2,2011-09-05 12:00:00,1.25,14159.0,United Kingdom,2011-09-05,2011,9,5,0,12,0,2.5,2604,502,986,530,27,222
565618,51014C,"FEATHER PEN,COAL BLACK",24,2011-09-05 15:40:00,0.39,15974.0,United Kingdom,2011-09-05,2011,9,5,0,15,0,9.36,2608,1541,559,1061,27,222
565648,82482,WOODEN PICTURE FRAME WHITE FINISH,1,2011-09-05 16:22:00,2.95,18196.0,United Kingdom,2011-09-05,2011,9,5,0,16,0,2.95,2609,1574,1811,1681,27,222
565478,23355,HOT WATER BOTTLE KEEP CALM,2,2011-09-05 11:18:00,4.95,15005.0,United Kingdom,2011-09-05,2011,9,5,0,11,0,9.9,2602,1382,786,781,27,222
565461,22570,FELTCRAFT CUSHION RABBIT,4,2011-09-05 09:34:00,3.75,18261.0,United Kingdom,2011-09-05,2011,9,5,0,9,0,15.0,2600,849,572,1697,27,222
565664,21058,PARTY INVITES WOODLAND,6,2011-09-05 17:36:00,0.85,13211.0,United Kingdom,2011-09-05,2011,9,5,0,17,0,5.1,2610,136,1116,262,27,222
565617,90214J,"LETTER ""J"" BLING KEY RING",1,2011-09-05 15:30:00,0.83,Unknown,United Kingdom,2011-09-05,2011,9,5,0,15,0,0.83,2607,1845,890,1705,27,222
565617,21975,PACK OF 60 DINOSAUR CAKE CASES,9,2011-09-05 15:30:00,0.55,Unknown,United Kingdom,2011-09-05,2011,9,5,0,15,0,4.95,2607,490,1067,1705,27,222
565617,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,3,2011-09-05 15:30:00,2.1,Unknown,United Kingdom,2011-09-05,2011,9,5,0,15,0,6.300000000000001,2607,1122,31,1705,27,222
565481,22979,PANTRY WASHING UP BRUSH,1,2011-09-05 11:31:00,1.45,16891.0,United Kingdom,2011-09-05,2011,9,5,0,11,0,1.45,2603,1133,1087,1327,27,222
565478,22384,LUNCH BAG PINK POLKADOT,2,2011-09-05 11:18:00,1.65,15005.0,United Kingdom,2011-09-05,2011,9,5,0,11,0,3.3,2602,725,915,781,27,222
565617,21028,NINJA RABBIT BLACK,1,2011-09-05 15:30:00,2.46,Unknown,United Kingdom,2011-09-05,2011,9,5,0,15,0,2.46,2607,126,1009,1705,27,222
565467,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-09-05 09:49:00,1.25,14129.0,United Kingdom,2011-09-05,2011,9,5,0,9,0,15.0,2601,1144,1475,520,27,222
565617,21123,SET/10 IVORY POLKADOT PARTY CANDLES,4,2011-09-05 15:30:00,0.83,Unknown,United Kingdom,2011-09-05,2011,9,5,0,15,0,3.32,2607,164,1507,1705,27,222
565598,23236,DOILEY STORAGE TIN,6,2011-09-05 14:30:00,2.89,14842.0,United Kingdom,2011-09-05,2011,9,5,0,14,0,17.34,2605,1295,451,742,27,222
565616,84951A,SET OF 4 PISTACHIO LOVEBIRD COASTER,24,2011-09-05 15:26:00,0.79,15238.0,United Kingdom,2011-09-05,2011,9,5,0,15,0,18.96,2606,1694,1476,858,27,222
565766,22135,MINI LADLE LOVE HEART PINK,1,2011-09-06 14:23:00,0.42,17841.0,United Kingdom,2011-09-06,2011,9,6,1,14,0,0.42,2621,570,968,1599,27,223
565766,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2011-09-06 14:23:00,4.95,17841.0,United Kingdom,2011-09-06,2011,9,6,1,14,0,4.95,2621,955,1445,1599,27,223
565725,22131,FOOD CONTAINER SET 3 LOVE HEART ,6,2011-09-06 11:55:00,1.95,13949.0,United Kingdom,2011-09-06,2011,9,6,1,11,0,11.7,2615,567,606,466,27,223
565777,POST,POSTAGE,1,2011-09-06 14:53:00,18.0,12569.0,Germany,2011-09-06,2011,9,6,1,14,0,18.0,2622,1856,1223,74,10,223
565726,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-09-06 11:58:00,2.08,14360.0,United Kingdom,2011-09-06,2011,9,6,1,11,0,20.8,2616,736,842,594,27,223
565675,23209,LUNCH BAG VINTAGE DOILY ,20,2011-09-06 09:51:00,1.65,15513.0,United Kingdom,2011-09-06,2011,9,6,1,9,0,33.0,2613,1280,920,923,27,223
565737,22112,CHOCOLATE HOT WATER BOTTLE,1,2011-09-06 12:27:00,4.95,16400.0,United Kingdom,2011-09-06,2011,9,6,1,12,0,4.95,2617,556,347,1184,27,223
565672,20984,12 PENCILS TALL TUBE POSY,24,2011-09-06 09:34:00,0.29,17700.0,United Kingdom,2011-09-06,2011,9,6,1,9,0,6.959999999999999,2611,117,11,1553,27,223
565764,22960,JAM MAKING SET WITH JARS,1,2011-09-06 14:10:00,4.25,Unknown,United Kingdom,2011-09-06,2011,9,6,1,14,0,4.25,2619,1117,815,1705,27,223
565684,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-09-06 10:46:00,1.25,16455.0,United Kingdom,2011-09-06,2011,9,6,1,10,0,15.0,2614,998,1260,1200,27,223
565766,21172,PARTY METAL SIGN ,3,2011-09-06 14:23:00,1.45,17841.0,United Kingdom,2011-09-06,2011,9,6,1,14,0,4.35,2621,185,1117,1599,27,223
565674,23270,SET OF 2 CERAMIC PAINTED HEARTS ,12,2011-09-06 09:49:00,1.45,15271.0,United Kingdom,2011-09-06,2011,9,6,1,9,0,17.4,2612,1319,1434,865,27,223
565759,23380,PACK OF 12 VINTAGE DOILY TISSUES,24,2011-09-06 13:46:00,0.39,12720.0,Germany,2011-09-06,2011,9,6,1,13,0,9.36,2618,1396,1053,123,10,223
565765,20979,36 PENCILS TUBE RED RETROSPOT,16,2011-09-06 14:19:00,1.25,12526.0,Germany,2011-09-06,2011,9,6,1,14,0,20.0,2620,113,37,57,10,223
565777,22649,STRAWBERRY FAIRY CAKE TEAPOT,8,2011-09-06 14:53:00,4.95,12569.0,Germany,2011-09-06,2011,9,6,1,14,0,39.6,2622,906,1619,74,10,223
565766,20972,PINK CREAM FELT CRAFT TRINKET BOX ,3,2011-09-06 14:23:00,1.25,17841.0,United Kingdom,2011-09-06,2011,9,6,1,14,0,3.75,2621,107,1157,1599,27,223
565840,23355,HOT WATER BOTTLE KEEP CALM,1,2011-09-07 12:02:00,10.79,Unknown,United Kingdom,2011-09-07,2011,9,7,2,12,0,10.79,2626,1382,786,1705,27,224
565919,22961,JAM MAKING SET PRINTED,1,2011-09-07 16:48:00,3.29,Unknown,United Kingdom,2011-09-07,2011,9,7,2,16,0,3.29,2631,1118,814,1705,27,224
565840,20724,RED RETROSPOT CHARLOTTE BAG,1,2011-09-07 12:02:00,1.63,Unknown,United Kingdom,2011-09-07,2011,9,7,2,12,0,1.63,2626,70,1280,1705,27,224
565840,23282,FOLDING BUTTERFLY MIRROR IVORY ,20,2011-09-07 12:02:00,2.46,Unknown,United Kingdom,2011-09-07,2011,9,7,2,12,0,49.2,2626,1325,600,1705,27,224
565803,23191,BUNDLE OF 3 RETRO NOTE BOOKS,12,2011-09-07 10:38:00,1.65,17735.0,United Kingdom,2011-09-07,2011,9,7,2,10,0,19.799999999999997,2624,1263,245,1566,27,224
565841,23203,JUMBO BAG VINTAGE DOILY ,1,2011-09-07 12:04:00,4.13,Unknown,United Kingdom,2011-09-07,2011,9,7,2,12,0,4.13,2627,1274,839,1705,27,224
565917,21643,ASSORTED TUTTI FRUTTI MIRROR,1,2011-09-07 16:15:00,2.46,Unknown,United Kingdom,2011-09-07,2011,9,7,2,16,0,2.46,2630,347,118,1705,27,224
565836,22616,PACK OF 12 LONDON TISSUES ,24,2011-09-07 11:41:00,0.39,17511.0,United Kingdom,2011-09-07,2011,9,7,2,11,0,9.36,2625,882,1041,1491,27,224
565851,20679,EDWARDIAN PARASOL RED,3,2011-09-07 13:06:00,5.95,14911.0,EIRE,2011-09-07,2011,9,7,2,13,0,17.85,2629,52,508,757,6,224
565841,21121,SET/10 RED POLKADOT PARTY CANDLES,1,2011-09-07 12:04:00,2.46,Unknown,United Kingdom,2011-09-07,2011,9,7,2,12,0,2.46,2627,162,1509,1705,27,224
565847,22668,PINK BABY BUNTING,3,2011-09-07 12:44:00,5.79,Unknown,United Kingdom,2011-09-07,2011,9,7,2,12,0,17.37,2628,920,1151,1705,27,224
565847,82482,WOODEN PICTURE FRAME WHITE FINISH,3,2011-09-07 12:44:00,4.96,Unknown,United Kingdom,2011-09-07,2011,9,7,2,12,0,14.879999999999999,2628,1574,1811,1705,27,224
565917,20725,LUNCH BAG RED RETROSPOT,3,2011-09-07 16:15:00,4.13,Unknown,United Kingdom,2011-09-07,2011,9,7,2,16,0,12.39,2630,71,916,1705,27,224
565851,21535,RED RETROSPOT SMALL MILK JUG,6,2011-09-07 13:06:00,2.55,14911.0,EIRE,2011-09-07,2011,9,7,2,13,0,15.299999999999999,2629,311,1294,757,6,224
565919,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,1,2011-09-07 16:48:00,8.29,Unknown,United Kingdom,2011-09-07,2011,9,7,2,16,0,8.29,2631,1560,1515,1705,27,224
565795,22030,SWALLOWS GREETING CARD,12,2011-09-07 09:57:00,0.42,17481.0,United Kingdom,2011-09-07,2011,9,7,2,9,0,5.04,2623,512,1631,1484,27,224
566041,22416,SET OF 36 DOILIES SPACEBOY DESIGN ,12,2011-09-08 13:48:00,1.45,13814.0,Germany,2011-09-08,2011,9,8,3,13,0,17.4,2642,739,1458,431,10,225
565971,23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,6,2011-09-08 11:27:00,0.83,13571.0,United Kingdom,2011-09-08,2011,9,8,3,11,0,4.9799999999999995,2633,1320,366,366,27,225
566060,22124,SET OF 2 TEA TOWELS PING MICROWAVE,2,2011-09-08 15:27:00,2.46,Unknown,United Kingdom,2011-09-08,2011,9,8,3,15,0,4.92,2644,562,1436,1705,27,225
566016,22554,PLASTERS IN TIN WOODLAND ANIMALS,24,2011-09-08 12:20:00,1.65,15144.0,United Kingdom,2011-09-08,2011,9,8,3,12,0,39.599999999999994,2638,834,1202,829,27,225
565990,23202,JUMBO BAG VINTAGE LEAF,10,2011-09-08 11:44:00,2.08,13577.0,United Kingdom,2011-09-08,2011,9,8,3,11,0,20.8,2634,1273,840,369,27,225
565990,23200,JUMBO BAG PEARS,10,2011-09-08 11:44:00,2.08,13577.0,United Kingdom,2011-09-08,2011,9,8,3,11,0,20.8,2634,1271,829,369,27,225
565927,21314,SMALL GLASS HEART TRINKET POT,8,2011-09-08 10:08:00,2.1,Unknown,EIRE,2011-09-08,2011,9,8,3,10,0,16.8,2632,237,1577,1705,6,225
566016,21981,PACK OF 12 WOODLAND TISSUES ,24,2011-09-08 12:20:00,0.29,15144.0,United Kingdom,2011-09-08,2011,9,8,3,12,0,6.959999999999999,2638,494,1055,829,27,225
566057,84992,72 SWEETHEART FAIRY CAKE CASES,3,2011-09-08 15:16:00,0.55,17997.0,United Kingdom,2011-09-08,2011,9,8,3,15,0,1.6500000000000001,2643,1710,67,1634,27,225
566040,23076,ICE CREAM SUNDAE LIP GLOSS,24,2011-09-08 13:38:00,1.25,12540.0,Spain,2011-09-08,2011,9,8,3,13,0,30.0,2641,1183,794,64,23,225
566062,35970,ZINC FOLKART SLEIGH BELLS,48,2011-09-08 15:39:00,1.69,14522.0,United Kingdom,2011-09-08,2011,9,8,3,15,0,81.12,2645,1481,1851,644,27,225
565994,23174,REGENCY SUGAR BOWL GREEN,1,2011-09-08 11:46:00,4.15,13244.0,United Kingdom,2011-09-08,2011,9,8,3,11,0,4.15,2635,1249,1317,273,27,225
566024,23028,DRAWER KNOB CRACKLE GLAZE BLUE,6,2011-09-08 12:51:00,1.65,13871.0,United Kingdom,2011-09-08,2011,9,8,3,12,0,9.899999999999999,2639,1164,488,447,27,225
565995,23208,LUNCH BAG VINTAGE LEAF DESIGN,2,2011-09-08 11:48:00,1.65,16076.0,United Kingdom,2011-09-08,2011,9,8,3,11,0,3.3,2636,1279,921,1094,27,225
566033,21485,RETROSPOT HEART HOT WATER BOTTLE,1,2011-09-08 13:07:00,4.95,16031.0,United Kingdom,2011-09-08,2011,9,8,3,13,0,4.95,2640,292,1333,1082,27,225
566010,35933,PINK STOCKING CHRISTMAS DECORATION,24,2011-09-08 12:05:00,0.38,13700.0,United Kingdom,2011-09-08,2011,9,8,3,12,0,9.120000000000001,2637,1478,1185,395,27,225
566164,22197,POPCORN HOLDER,15,2011-09-09 11:56:00,1.63,Unknown,United Kingdom,2011-09-09,2011,9,9,4,11,0,24.45,2653,612,1215,1705,27,226
566217,23188,VINTAGE  2 METER FOLDING RULER,1,2011-09-09 15:17:00,3.29,14096.0,United Kingdom,2011-09-09,2011,9,9,4,15,0,3.29,2656,1261,1715,512,27,226
566085,20725,LUNCH BAG RED RETROSPOT,1,2011-09-09 10:12:00,1.65,17841.0,United Kingdom,2011-09-09,2011,9,9,4,10,0,1.65,2648,71,916,1599,27,226
566081,22555,PLASTERS IN TIN STRONGMAN,12,2011-09-09 10:09:00,1.65,16293.0,United Kingdom,2011-09-09,2011,9,9,4,10,0,19.799999999999997,2647,835,1200,1150,27,226
C566161,21528,DAIRY MAID TRADITIONAL TEAPOT ,-1,2011-09-09 11:39:00,6.95,17696.0,United Kingdom,2011-09-09,2011,9,9,4,11,0,-6.95,3699,308,423,1551,27,226
566219,22273,FELTCRAFT DOLL MOLLY,4,2011-09-09 15:51:00,2.95,17426.0,United Kingdom,2011-09-09,2011,9,9,4,15,0,11.8,2657,654,575,1472,27,226
566217,90119,METALIC LEAVES BAG CHARMS,1,2011-09-09 15:17:00,2.46,14096.0,United Kingdom,2011-09-09,2011,9,9,4,15,0,2.46,2656,1821,955,512,27,226
566089,82583,HOT BATHS METAL SIGN,72,2011-09-09 10:31:00,1.85,14062.0,United Kingdom,2011-09-09,2011,9,9,4,10,0,133.20000000000002,2649,1586,783,500,27,226
566163,20682,RED RETROSPOT CHILDRENS UMBRELLA,12,2011-09-09 11:48:00,3.25,12637.0,France,2011-09-09,2011,9,9,4,11,0,39.0,2652,54,1281,93,9,226
566094,23154,SET OF 4 JAM JAR MAGNETS,2,2011-09-09 10:42:00,2.08,17965.0,United Kingdom,2011-09-09,2011,9,9,4,10,0,4.16,2650,1230,1466,1628,27,226
566163,22385,JUMBO BAG SPACEBOY DESIGN,10,2011-09-09 11:48:00,2.08,12637.0,France,2011-09-09,2011,9,9,4,11,0,20.8,2652,726,835,93,9,226
566115,22449,SILK PURSE BABUSHKA PINK,6,2011-09-09 10:51:00,3.35,12674.0,France,2011-09-09,2011,9,9,4,10,0,20.1,2651,767,1542,102,9,226
566178,23574,PACKING CHARGE,1,2011-09-09 12:41:00,7.5,16353.0,United Kingdom,2011-09-09,2011,9,9,4,12,0,7.5,2654,1452,1074,1169,27,226
566221,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2011-09-09 16:13:00,5.79,Unknown,United Kingdom,2011-09-09,2011,9,9,4,16,0,5.79,2658,541,1092,1705,27,226
566194,82583,HOT BATHS METAL SIGN,1,2011-09-09 13:42:00,2.1,14711.0,United Kingdom,2011-09-09,2011,9,9,4,13,0,2.1,2655,1586,783,702,27,226
566076,22413,METAL SIGN TAKE IT OR LEAVE IT ,6,2011-09-09 09:13:00,2.95,12449.0,Belgium,2011-09-09,2011,9,9,4,9,0,17.700000000000003,2646,737,953,33,1,226
566268,POST,POSTAGE,3,2011-09-11 13:38:00,18.0,13813.0,Germany,2011-09-11,2011,9,11,6,13,1,54.0,2665,1856,1223,430,10,227
566275,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-09-11 13:58:00,2.95,16549.0,United Kingdom,2011-09-11,2011,9,11,6,13,1,14.75,2666,1757,1774,1220,27,227
566260,23206,LUNCH BAG APPLE DESIGN,100,2011-09-11 12:45:00,1.45,14212.0,United Kingdom,2011-09-11,2011,9,11,6,12,1,145.0,2661,1277,910,550,27,227
566262,23082,SET 6 PAPER TABLE LANTERN HEARTS ,12,2011-09-11 12:56:00,3.75,15527.0,United Kingdom,2011-09-11,2011,9,11,6,12,1,45.0,2662,1189,1419,929,27,227
566298,23381,PACK OF 12 VINTAGE LEAF TISSUES ,12,2011-09-11 15:52:00,0.39,14030.0,United Kingdom,2011-09-11,2011,9,11,6,15,1,4.68,2670,1397,1054,485,27,227
566275,23121,PACK OF 6 COCKTAIL PARASOL STRAWS,4,2011-09-11 13:58:00,0.42,16549.0,United Kingdom,2011-09-11,2011,9,11,6,13,1,1.68,2666,1211,1061,1220,27,227
